L,N,sample,delta,model,sharp_tail,abel_tail,richardson_tail_k1,m_eff,scaled_cutoff_tau,clean_mode_count,born_mean_formula,born_variance_formula
16,256,43,0.15625,exact,0.0002822445165889211,0.0002808099096931759,0.00030948636466897767,40.0,40.0,4,0.00052734375,2.767878770828269e-07
16,256,43,0.15625,born,0.0001905595541439589,0.00022650944628919398,0.0002545012601326048,40.0,40.0,4,0.00052734375,2.767878770828269e-07
16,256,43,0.3125,exact,0.0012939454895211397,0.0007352840107308695,0.0007680387525564178,80.0,80.0,8,0.0010546875,4.11922931671145e-07
16,256,43,0.3125,born,0.0012321744265266052,0.0006049954117007137,0.0006428567301721303,80.0,80.0,8,0.0010546875,4.11922931671145e-07
16,256,43,0.625,exact,0.0014237386827607944,0.001694121531671237,0.0017282468800851245,160.0,160.0,12,0.00158203125,6.834965944290187e-07
16,256,43,0.625,born,0.0012972920940788847,0.0013863815221750217,0.0014723174335426457,160.0,160.0,12,0.00158203125,6.834965944290187e-07
16,256,43,1.25,exact,0.003274607119721069,0.00399437802405483,0.003619940647690708,320.0,320.0,28,0.0036914062500000002,1.4225478445300714e-06
16,256,43,1.25,born,0.002731839247749239,0.003342169395613471,0.003151735816539926,320.0,320.0,28,0.0036914062500000002,1.4225478445300714e-06
16,256,44,0.15625,exact,0.0010425892154564762,0.000454970950620166,0.000410855521534904,40.0,40.0,4,0.00052734375,2.767878770828269e-07
16,256,44,0.15625,born,0.0010817935608639505,0.0004307677515984588,0.00037912996120352776,40.0,40.0,4,0.00052734375,2.767878770828269e-07
16,256,44,0.3125,exact,0.0012647710550389864,0.000861134232035356,0.0008902939834488117,80.0,80.0,8,0.0010546875,4.11922931671145e-07
16,256,44,0.3125,born,0.0011958202241970455,0.0008041640170937855,0.0008168279911269782,80.0,80.0,8,0.0010546875,4.11922931671145e-07
16,256,44,0.625,exact,0.001308639316786876,0.0017141878117394288,0.001821341199103148,160.0,160.0,12,0.00158203125,6.834965944290187e-07
16,256,44,0.625,born,0.0012481099694717137,0.001536498797386667,0.0016549841401667018,160.0,160.0,12,0.00158203125,6.834965944290187e-07
16,256,44,1.25,exact,0.002725788200676783,0.004049067587762597,0.0036605116651564837,320.0,320.0,28,0.0036914062500000002,1.4225478445300714e-06
16,256,44,1.25,born,0.0024264150113899366,0.003555531582440341,0.0033163378014425798,320.0,320.0,28,0.0036914062500000002,1.4225478445300714e-06
16,256,45,0.15625,exact,1.1883467076336251e-05,5.856859520639335e-05,0.0001622195922400835,40.0,40.0,4,0.00052734375,2.767878770828269e-07
16,256,45,0.15625,born,2.6340719190814397e-05,6.032365797775604e-05,0.00014702632774721448,40.0,40.0,4,0.00052734375,2.767878770828269e-07
16,256,45,0.3125,exact,0.00023155287825342137,0.00030007789884207384,0.0004932117548581853,80.0,80.0,8,0.0010546875,4.11922931671145e-07
16,256,45,0.3125,born,0.00027148671247716205,0.00026999931795954323,0.0004423151802672701,80.0,80.0,8,0.0010546875,4.11922931671145e-07
16,256,45,0.625,exact,0.0006244674951946693,0.0011662369746925426,0.0013444490156241157,160.0,160.0,12,0.00158203125,6.834965944290187e-07
16,256,45,0.625,born,0.0006790653298923922,0.00098258119648531,0.0012046543166048872,160.0,160.0,12,0.00158203125,6.834965944290187e-07
16,256,45,1.25,exact,0.0033252089533125774,0.0035981350608769074,0.0032362490224651704,320.0,320.0,28,0.0036914062500000002,1.4225478445300714e-06
16,256,45,1.25,born,0.0028531535778129466,0.003135765755538589,0.0029341942773527634,320.0,320.0,28,0.0036914062500000002,1.4225478445300714e-06
16,256,46,0.15625,exact,0.00015089635112405542,0.00017956458877131429,0.00024974192797883987,40.0,40.0,4,0.00052734375,2.767878770828269e-07
16,256,46,0.15625,born,0.00023087887149780232,0.00016954447293473975,0.0002312868854181053,40.0,40.0,4,0.00052734375,2.767878770828269e-07
16,256,46,0.3125,exact,0.0007664844346549943,0.0005899726356525745,0.0006610612806922157,80.0,80.0,8,0.0010546875,4.11922931671145e-07
16,256,46,0.3125,born,0.0006577990156834707,0.0005294302906202248,0.0006053325279870412,80.0,80.0,8,0.0010546875,4.11922931671145e-07
16,256,46,0.625,exact,0.001026552333040033,0.0015941585217424243,0.0015713827990099089,160.0,160.0,12,0.00158203125,6.834965944290187e-07
16,256,46,0.625,born,0.0010238714246039967,0.0014281882267976921,0.0014387711615349342,160.0,160.0,12,0.00158203125,6.834965944290187e-07
16,256,46,1.25,exact,0.003660917171389367,0.003890258526812604,0.0033712420963554696,320.0,320.0,28,0.0036914062500000002,1.4225478445300714e-06
16,256,46,1.25,born,0.003483996661274811,0.0035322601590813923,0.003113757870740675,320.0,320.0,28,0.0036914062500000002,1.4225478445300714e-06
16,256,47,0.15625,exact,0.0022160630495311633,0.0009836119625066054,0.0007713292552828438,40.0,40.0,4,0.00052734375,2.767878770828269e-07
16,256,47,0.15625,born,0.001996063097801403,0.0008740487987847251,0.0006977609832243385,40.0,40.0,4,0.00052734375,2.767878770828269e-07
16,256,47,0.3125,exact,0.002916856666601334,0.0018078767484505241,0.0015390633511113807,80.0,80.0,8,0.0010546875,4.11922931671145e-07
16,256,47,0.3125,born,0.0027058898021287054,0.001675185387483402,0.001419368270483832,80.0,80.0,8,0.0010546875,4.11922931671145e-07
16,256,47,0.625,exact,0.0031745065035321198,0.00288365131926415,0.0027427456108318,160.0,160.0,12,0.00158203125,6.834965944290187e-07
16,256,47,0.625,born,0.003111514377411639,0.002725852276119023,0.0025720769399553635,160.0,160.0,12,0.00158203125,6.834965944290187e-07
16,256,47,1.25,exact,0.004287670245421248,0.005133240837130041,0.004718171570219872,320.0,320.0,28,0.0036914062500000002,1.4225478445300714e-06
16,256,47,1.25,born,0.004366451914294829,0.004811160810297257,0.0044707915266352805,320.0,320.0,28,0.0036914062500000002,1.4225478445300714e-06
16,256,48,0.15625,exact,0.0003781510601268964,0.00017637418767755343,0.00023094842615915546,40.0,40.0,4,0.00052734375,2.767878770828269e-07
16,256,48,0.15625,born,0.00038122686760987817,0.00018832125015354138,0.00023406371250460042,40.0,40.0,4,0.00052734375,2.767878770828269e-07
16,256,48,0.3125,exact,0.0004775987688158601,0.00043827155862374433,0.0005917501048370083,80.0,80.0,8,0.0010546875,4.11922931671145e-07
16,256,48,0.3125,born,0.0006030082438205105,0.0004793053936173126,0.0005935315253682022,80.0,80.0,8,0.0010546875,4.11922931671145e-07
16,256,48,0.625,exact,0.0005012196619040289,0.0012359899719784214,0.0014417848634226903,160.0,160.0,12,0.00158203125,6.834965944290187e-07
16,256,48,0.625,born,0.0006787400993976933,0.0012482626137546755,0.0014153083056013516,160.0,160.0,12,0.00158203125,6.834965944290187e-07
16,256,48,1.25,exact,0.002942611768150535,0.0036108021265360613,0.0033011863271462097,320.0,320.0,28,0.0036914062500000002,1.4225478445300714e-06
16,256,48,1.25,born,0.0031285093618033263,0.003395185643109485,0.0031783310481136254,320.0,320.0,28,0.0036914062500000002,1.4225478445300714e-06
16,256,49,0.15625,exact,0.0004885039785004962,0.0002913560980073149,0.0003589576726881733,40.0,40.0,4,0.00052734375,2.767878770828269e-07
16,256,49,0.15625,born,0.00022323374140983927,0.00017756069246098322,0.0002523671722726488,40.0,40.0,4,0.00052734375,2.767878770828269e-07
16,256,49,0.3125,exact,0.0009026401628191361,0.0008315664531468974,0.000903725750874773,80.0,80.0,8,0.0010546875,4.11922931671145e-07
16,256,49,0.3125,born,0.0007276102079465554,0.000548087006564361,0.0006745210546428816,80.0,80.0,8,0.0010546875,4.11922931671145e-07
16,256,49,0.625,exact,0.0016500416584070724,0.0020719790207990685,0.002078838826882664,160.0,160.0,12,0.00158203125,6.834965944290187e-07
16,256,49,0.625,born,0.0011215255181712728,0.0014990312620303404,0.001651773281415846,160.0,160.0,12,0.00158203125,6.834965944290187e-07
16,256,49,1.25,exact,0.004517748093182863,0.005008535618373574,0.004399507740115409,320.0,320.0,28,0.0036914062500000002,1.4225478445300714e-06
16,256,49,1.25,born,0.003252113623611648,0.004107308236161309,0.0037121374131084003,320.0,320.0,28,0.0036914062500000002,1.4225478445300714e-06
16,256,50,0.15625,exact,4.288935632959715e-05,7.96624335631853e-05,0.00015804062677328147,40.0,40.0,4,0.00052734375,2.767878770828269e-07
16,256,50,0.15625,born,3.9392759137937284e-05,9.04933801329336e-05,0.00015338455195216383,40.0,40.0,4,0.00052734375,2.767878770828269e-07
16,256,50,0.3125,exact,0.00035436768422092847,0.0003062180601956975,0.00045862974000572266,80.0,80.0,8,0.0010546875,4.11922931671145e-07
16,256,50,0.3125,born,0.0004946714833873043,0.0003228090025697584,0.00043501208087951893,80.0,80.0,8,0.0010546875,4.11922931671145e-07
16,256,50,0.625,exact,0.0004042973775700463,0.0010189177844949718,0.0012113559230355346,160.0,160.0,12,0.00158203125,6.834965944290187e-07
16,256,50,0.625,born,0.0005894994219431263,0.0009442201952237895,0.0011201430046978208,160.0,160.0,12,0.00158203125,6.834965944290187e-07
16,256,50,1.25,exact,0.002628657811595654,0.0031740236191344353,0.0028811957247086395,320.0,320.0,28,0.0036914062500000002,1.4225478445300714e-06
16,256,50,1.25,born,0.002335363361913362,0.0027946555316295824,0.0026262222577571963,320.0,320.0,28,0.0036914062500000002,1.4225478445300714e-06
16,256,51,0.15625,exact,0.0009280637978915015,0.0004384293836365656,0.0004193598600777683,40.0,40.0,4,0.00052734375,2.767878770828269e-07
16,256,51,0.15625,born,0.0006530811233675284,0.00030665022023606604,0.000323783218313185,40.0,40.0,4,0.00052734375,2.767878770828269e-07
16,256,51,0.3125,exact,0.0013182299621961526,0.0009231086478475416,0.0009463078902073533,80.0,80.0,8,0.0010546875,4.11922931671145e-07
16,256,51,0.3125,born,0.000956529824773833,0.0007123289959047365,0.0007668436219800881,80.0,80.0,8,0.0010546875,4.11922931671145e-07
16,256,51,0.625,exact,0.0014891928387187772,0.0019330312419004415,0.0019886322956954704,160.0,160.0,12,0.00158203125,6.834965944290187e-07
16,256,51,0.625,born,0.001089334830570035,0.0016213357552626062,0.0016923128346129188,160.0,160.0,12,0.00158203125,6.834965944290187e-07
16,256,51,1.25,exact,0.003481880818679331,0.0045337691830580115,0.004012702230506128,320.0,320.0,28,0.0036914062500000002,1.4225478445300714e-06
16,256,51,1.25,born,0.0034214286075750487,0.003929581361011426,0.003544196744886846,320.0,320.0,28,0.0036914062500000002,1.4225478445300714e-06
16,256,52,0.15625,exact,0.0003210156611153517,0.0002797958717231248,0.00031506656183074265,40.0,40.0,4,0.00052734375,2.767878770828269e-07
16,256,52,0.15625,born,0.00028537087704456324,0.00027349859601890264,0.0003019216999004891,40.0,40.0,4,0.00052734375,2.767878770828269e-07
16,256,52,0.3125,exact,0.001166774157881777,0.0007505084256742734,0.000782999219455646,80.0,80.0,8,0.0010546875,4.11922931671145e-07
16,256,52,0.3125,born,0.001327528060760722,0.0007486658270926048,0.0007489797119719337,80.0,80.0,8,0.0010546875,4.11922931671145e-07
16,256,52,0.625,exact,0.0016314271094376536,0.001722059931831477,0.001768463377597819,160.0,160.0,12,0.00158203125,6.834965944290187e-07
16,256,52,0.625,born,0.0015935516972300974,0.0016551681005172194,0.0016728927988493357,160.0,160.0,12,0.00158203125,6.834965944290187e-07
16,256,52,1.25,exact,0.0036937324292446263,0.004079584711364822,0.003716833612856968,320.0,320.0,28,0.0036914062500000002,1.4225478445300714e-06
16,256,52,1.25,born,0.0036478195324270357,0.003736859011775677,0.0034708431532519462,320.0,320.0,28,0.0036914062500000002,1.4225478445300714e-06
16,256,53,0.15625,exact,0.00031729109743437245,0.00022414552730711649,0.00027195563406249727,40.0,40.0,4,0.00052734375,2.767878770828269e-07
16,256,53,0.15625,born,0.0003746461617819907,0.00021604867884718229,0.0002502172994460517,40.0,40.0,4,0.00052734375,2.767878770828269e-07
16,256,53,0.3125,exact,0.0008890854057902311,0.0005642816245725594,0.000690034838648001,80.0,80.0,8,0.0010546875,4.11922931671145e-07
16,256,53,0.3125,born,0.0008566841034516478,0.0005186942923497424,0.0006253782622086396,80.0,80.0,8,0.0010546875,4.11922931671145e-07
16,256,53,0.625,exact,0.0009929144435504935,0.0015104338660196733,0.0016279247075756088,160.0,160.0,12,0.00158203125,6.834965944290187e-07
16,256,53,0.625,born,0.0008957137569530701,0.0013204809418791055,0.001461513002921409,160.0,160.0,12,0.00158203125,6.834965944290187e-07
16,256,53,1.25,exact,0.0029928546449040014,0.004094779015474485,0.0035769759765801666,320.0,320.0,28,0.0036914062500000002,1.4225478445300714e-06
16,256,53,1.25,born,0.0027943464045431217,0.003565767954049523,0.003218860464516955,320.0,320.0,28,0.0036914062500000002,1.4225478445300714e-06
16,256,54,0.15625,exact,0.000808240264743026,0.0003597948894930796,0.000338047231939845,40.0,40.0,4,0.00052734375,2.767878770828269e-07
16,256,54,0.15625,born,0.0006410419363849419,0.0002695346327129043,0.00027686929884869244,40.0,40.0,4,0.00052734375,2.767878770828269e-07
16,256,54,0.3125,exact,0.0009488145340810965,0.000732631403839515,0.0007520711570110489,80.0,80.0,8,0.0010546875,4.11922931671145e-07
16,256,54,0.3125,born,0.0006856369388489329,0.000597840515799608,0.000645506345495495,80.0,80.0,8,0.0010546875,4.11922931671145e-07
16,256,54,0.625,exact,0.0014632726159990617,0.0014455408076219118,0.001576321328154135,160.0,160.0,12,0.00158203125,6.834965944290187e-07
16,256,54,0.625,born,0.0012823741634666722,0.0012850973630814007,0.0014192638927630371,160.0,160.0,12,0.00158203125,6.834965944290187e-07
16,256,54,1.25,exact,0.0026104884355791997,0.003405522168565702,0.0032364472328865433,320.0,320.0,28,0.0036914062500000002,1.4225478445300714e-06
16,256,54,1.25,born,0.002782821393650183,0.003153241635901578,0.00301714482060871,320.0,320.0,28,0.0036914062500000002,1.4225478445300714e-06
16,256,55,0.15625,exact,0.00023024686294163582,0.0003370184553864902,0.00043173999984259955,40.0,40.0,4,0.00052734375,2.767878770828269e-07
16,256,55,0.15625,born,0.0003037300133579134,0.0003386832419056368,0.0004361405015665268,40.0,40.0,4,0.00052734375,2.767878770828269e-07
16,256,55,0.3125,exact,0.001097258501765575,0.0011607345303040844,0.00111226426924829,80.0,80.0,8,0.0010546875,4.11922931671145e-07
16,256,55,0.3125,born,0.001258809328457157,0.0011794462771489232,0.0011227039100857581,80.0,80.0,8,0.0010546875,4.11922931671145e-07
16,256,55,0.625,exact,0.004210882830731393,0.0027625682496464177,0.0025128524313309123,160.0,160.0,12,0.00158203125,6.834965944290187e-07
16,256,55,0.625,born,0.004688282633170318,0.0028062755076808266,0.002531551028372778,160.0,160.0,12,0.00158203125,6.834965944290187e-07
16,256,55,1.25,exact,0.005832050993990293,0.005843462735411755,0.005061619140542805,320.0,320.0,28,0.0036914062500000002,1.4225478445300714e-06
16,256,55,1.25,born,0.006552500133564153,0.005865227332134979,0.005080435911534915,320.0,320.0,28,0.0036914062500000002,1.4225478445300714e-06
16,256,56,0.15625,exact,0.0003955132752828263,0.0003033169682687337,0.0003404570858183526,40.0,40.0,4,0.00052734375,2.767878770828269e-07
16,256,56,0.15625,born,0.00038147665839035054,0.00026332365155267747,0.0002998990433682725,40.0,40.0,4,0.00052734375,2.767878770828269e-07
16,256,56,0.3125,exact,0.0011144192960539246,0.0008330969108387248,0.0008364290909473182,80.0,80.0,8,0.0010546875,4.11922931671145e-07
16,256,56,0.3125,born,0.0010016679992396575,0.0007215195687071742,0.0007423961733677892,80.0,80.0,8,0.0010546875,4.11922931671145e-07
16,256,56,0.625,exact,0.0021923269771509705,0.0019211376092471923,0.0018534141548384713,160.0,160.0,12,0.00158203125,6.834965944290187e-07
16,256,56,0.625,born,0.0020666423741801465,0.0016724811499712817,0.0016666046454669784,160.0,160.0,12,0.00158203125,6.834965944290187e-07
16,256,56,1.25,exact,0.003836288574036967,0.004311816760732793,0.0037763233365671607,320.0,320.0,28,0.0036914062500000002,1.4225478445300714e-06
16,256,56,1.25,born,0.003409442557245116,0.0038612962256405338,0.0034608919434104485,320.0,320.0,28,0.0036914062500000002,1.4225478445300714e-06
16,256,57,0.15625,exact,0.000556052291602418,0.00027122292420868853,0.0002947318814068715,40.0,40.0,4,0.00052734375,2.767878770828269e-07
16,256,57,0.15625,born,0.000587363513196835,0.00025830553442589743,0.0002726953320923449,40.0,40.0,4,0.00052734375,2.767878770828269e-07
16,256,57,0.3125,exact,0.0008138846351197129,0.0006053542147622627,0.000706561409694156,80.0,80.0,8,0.0010546875,4.11922931671145e-07
16,256,57,0.3125,born,0.0007840092294688205,0.0005579781386796186,0.0006487103356511624,80.0,80.0,8,0.0010546875,4.11922931671145e-07
16,256,57,0.625,exact,0.0008931161500288484,0.0014273482744417403,0.0016067614571963213,160.0,160.0,12,0.00158203125,6.834965944290187e-07
16,256,57,0.625,born,0.0008227225136377859,0.001271033539889928,0.0014684459775779195,160.0,160.0,12,0.00158203125,6.834965944290187e-07
16,256,57,1.25,exact,0.0030140584739304114,0.0037595157908963538,0.003507340873402555,320.0,320.0,28,0.0036914062500000002,1.4225478445300714e-06
16,256,57,1.25,born,0.002611494576965056,0.0033414069545368305,0.0032210224919832185,320.0,320.0,28,0.0036914062500000002,1.4225478445300714e-06
16,256,58,0.15625,exact,3.75335667795375e-05,6.277746545664987e-05,0.00017345780017843994,40.0,40.0,4,0.00052734375,2.767878770828269e-07
16,256,58,0.15625,born,3.767857121035561e-05,7.340416474886282e-05,0.00016878783274065,40.0,40.0,4,0.00052734375,2.767878770828269e-07
16,256,58,0.3125,exact,0.00025144652114823666,0.00029667316467259095,0.0005278418629551715,80.0,80.0,8,0.0010546875,4.11922931671145e-07
16,256,58,0.3125,born,0.0003243560716521539,0.00031111044080305424,0.0005030647983109517,80.0,80.0,8,0.0010546875,4.11922931671145e-07
16,256,58,0.625,exact,0.0008470475713153968,0.0012247471813038506,0.001449945297981303,160.0,160.0,12,0.00158203125,6.834965944290187e-07
16,256,58,0.625,born,0.0009795791580105475,0.0011391929250612598,0.0013567304508418456,160.0,160.0,12,0.00158203125,6.834965944290187e-07
16,256,58,1.25,exact,0.002679174259252614,0.0040365236570534795,0.0035160218321578516,320.0,320.0,28,0.0036914062500000002,1.4225478445300714e-06
16,256,58,1.25,born,0.0026122871216440998,0.0036360565099218386,0.0032640739288696758,320.0,320.0,28,0.0036914062500000002,1.4225478445300714e-06
16,256,59,0.15625,exact,0.0010068563990038853,0.00044850758078814935,0.00045356985813456543,40.0,40.0,4,0.00052734375,2.767878770828269e-07
16,256,59,0.15625,born,0.001153347189774396,0.0004972515302304872,0.0004776418672222879,40.0,40.0,4,0.00052734375,2.767878770828269e-07
